Year,Metabolite,Country,City,Wednesday,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Weekday mean,Weekend mean,Daily mean
2020,methamphetamine,FR,Paris Seine Centre,0,0,0,0,0,0,0,0,0,0
2020,methamphetamine,GR,Athens,17.55,18.45,19.36,15.89,20.53,22.23,,18,19.5,18.31
2020,methamphetamine,GR,Eleusis,0,0,0,0,0,0,0,0,0,0
2020,methamphetamine,HR,Zagreb,3.67,7.55,3,2.3,2.69,03.01,20.73,10.65,2.75,6.14
2020,methamphetamine,IS,Reykjavik Klettagarðar,45.23,30.08,28.89,32.17,46.8,39.03,28.28,34.53,36.72,35.78
2020,methamphetamine,IT,Bozen,1.52,0.95,1.54,0.9,1.28,1.57,1.47,1.31,1.32,1.32
2020,methamphetamine,IT,Milan,8.88,,8.95,13.64,10.89,,13.12,11,11.16,11.09
2020,methamphetamine,LT,Kaunas,6.24,5.74,5.57,4.97,7.7,6.63,7.73,6.57,6.22,6.37
2020,methamphetamine,LT,Klaipeda,3.55,3.78,3.47,4.34,2.83,2.91,2.49,3.27,3.39,3.34
2020,methamphetamine,LT,Vilnius,1.64,1.31,1.91,2.67,1.64,1.23,1.53,1.5,1.86,1.71
2020,methamphetamine,LV,Riga,52.88,75.9,80.23,82.98,89.23,89.14,67.39,65.39,85.4,76.82
2020,methamphetamine,NL,Amsterdam,25.63,25,29.7,22.99,26.35,27.89,28.14,26.26,26.73,26.53
2020,methamphetamine,NL,Eindhoven,8.33,12.05,24.63,92.46,25.71,14.83,8.23,9.54,39.41,26.61
2020,methamphetamine,NL,Utrecht,3.52,04.05,3.37,3.99,5.53,3.73,9.63,5.73,4.16,4.83
2020,methamphetamine,PL,Krakow P,1.54,2.14,1.82,1.9,1.26,1.63,1.41,1.7,1.65,1.67
2020,methamphetamine,PT,Almada,0,0,0,0,0,0,0,0,0,0
2020,methamphetamine,PT,Lisbon,3.1,2.33,03.05,3.63,2.54,4.55,7.14,4.19,3.44,3.76
2020,methamphetamine,PT,Porto,0,0,0,0,0,0,0,0,0,0
2020,methamphetamine,RS,Novi Sad,0,0,0,0,0,0,0,0,0,0
2020,methamphetamine,SE,Gävle,4.18,2.76,3.77,5.37,04.09,11.93,4.21,3.71,6.29,5.19
2020,methamphetamine,SE,Sandviken,1.21,0.79,0.34,1.29,0.45,0.7,0.55,0.85,0.69,0.76
2020,methamphetamine,SE,Stockholm (2),11.78,22.82,14.13,11.97,13.26,11.31,12.51,15.7,12.67,13.97
2020,methamphetamine,SE,Söderhamn,2.91,1.43,2.36,2.94,1.68,2.12,1.48,1.94,2.27,2.13
2020,methamphetamine,SE,Uppsala,2.13,1.91,1.2,0.98,1.34,0.88,02.04,02.03,1.1,1.5
2020,methamphetamine,SI,Domžale-Kamnik,1.17,1.54,1.42,0.1,0.1,0.13,0.64,1.12,0.44,0.73
2020,methamphetamine,SI,Koper,0.43,0.44,0.82,0.1,,0.57,0.1,0.32,0.5,0.41
2020,methamphetamine,SI,Ljubljana,1.89,1.63,0.79,0.61,01.01,0.86,01.03,1.52,0.82,1.12
2020,methamphetamine,SI,Maribor,0,0,0,0,0,0,0,0,0,0
2020,methamphetamine,SI,Novo mesto,0,0,0,0,0,0,0,0,0,0
2020,methamphetamine,SI,Velenje,0.16,1.96,1.57,1.62,1.21,0.14,0.15,0.76,1.13,0.97
2020,methamphetamine,TR,Istanbul (II-VII),45.88,24.52,20.53,24.43,36.46,23.37,26.59,32.33,26.2,28.83
2020,MDMA,AT,Graz,6.13,7.97,9.37,30.93,20.11,14.85,9.6,7.9,18.81,14.14
2020,MDMA,AT,Hall-Wattens,5.41,4.23,4.49,11.07,10.09,12.72,8.85,6.16,9.59,8.12
2020,MDMA,AT,Innsbruck,17.32,15.46,22.18,31.73,31.17,20.67,18.79,17.19,26.44,22.47
2020,MDMA,AT,Kapfenberg,9.66,13.42,12.87,21.72,33.19,26.62,12.53,11.87,23.6,18.57
2020,MDMA,AT,Kufstein,15.31,11.94,12.34,63.66,81.5,45.85,13.54,13.6,50.84,34.88
2020,MDMA,AT,Purgstall,1,2.26,04.08,4,7.58,8.99,4.55,2.6,6.16,4.64
2020,MDMA,AT,Region Millstättersee,3.64,2,2.75,5.68,4.36,5.85,24.75,10.13,4.66,7
2020,MDMA,AT,Strass im Zillertal,7.59,6.79,5.63,9.18,21.09,13.42,7.32,7.23,12.33,10.15
2020,MDMA,AT,Wasserverband Hofsteig,5.44,04.07,3.82,2.33,8.33,13.42,8.23,5.91,6.98,6.52
2020,MDMA,BE,Antwerp Zuid,72.7,46.48,65.55,74.96,156.06,61.49,78.44,65.87,89.51,79.38
2020,MDMA,BE,Boom,19.55,18.33,18.59,16.91,27.01,27.32,40.66,26.18,22.46,24.05
2020,MDMA,BE,Brussels,16.18,17.94,14.7,27.29,37.93,23.12,18.81,17.65,25.76,22.28
2020,MDMA,CH,Berne,5.72,9.85,14.97,30.62,32.32,22.05,12.74,9.44,24.99,18.33
2020,MDMA,CH,Geneva,20.88,21.55,22.69,32.84,33.75,36.47,20.74,21.06,31.43,26.99
2020,MDMA,CH,St. Gallen Hofen,7.18,19.45,14.59,24.43,,11.03,10.01,12.21,16.68,14.45
2020,MDMA,CH,Zurich,15.39,14.04,17.3,37.51,55.41,35.49,22.06,17.16,36.43,28.17
2020,MDMA,CY,Limassol,2.71,1.37,1.4,2.42,3.51,2.16,4.37,2.82,2.38,2.56
2020,MDMA,CZ,Karlovy Vary,8.88,9.17,8.21,15,17.26,9.25,5.66,7.9,12.43,10.49
2020,MDMA,CZ,Ostrava,10.49,10.73,12.98,29.56,23.28,16.62,13.75,11.66,20.61,16.77
2020,MDMA,CZ,Prague (2),21.14,24.57,26.79,72.24,53.57,31.52,23.39,23.03,46.03,36.18
2020,MDMA,DE,Chemnitz,8.45,12.02,10.74,13.21,15,12.3,9.94,10.13,12.81,11.66
2020,MDMA,DE,Dortmund,19.32,18.68,13.82,13.71,24.96,27.97,25.84,21.28,20.12,20.61
2020,MDMA,DE,Dresden,8.43,33.08,18.04,18.06,18.32,13.52,9.12,16.88,16.98,16.94
2020,MDMA,DE,Dülmen,4.5,05.06,6.3,9.94,14.98,7.24,07.04,5.71,9.62,7.94
2020,MDMA,DE,Erfurt,10.37,9.28,,8.96,20.22,16.46,13.04,10.9,15.21,13.06
2020,MDMA,DE,Hamburg N,15.43,14.98,,,30.48,,16.54,15.65,30.48,19.73
2020,MDMA,DE,Magdeburg,14.15,14.47,16.45,21.12,18.62,29.49,19.09,15.9,21.42,19.06
2020,MDMA,DE,Munich G,19.87,,,15.72,14.92,12.13,9.29,14.58,14.26,14.38
2020,MDMA,DE,Nuremberg,1.23,1.23,3.18,7.1,12.07,6.95,7.72,3.4,7.33,5.64
2020,MDMA,DE,Saarbrücken (2),19.49,17.59,19.18,21.73,26.54,20.68,19.28,18.78,22.03,20.64
2020,MDMA,ES,Castellon,0.99,01.06,01.05,2.41,6.86,8.94,2.11,1.39,4.81,3.34
2020,MDMA,ES,Santiago,21.84,19,20.6,48.89,37.92,29.08,30.12,23.65,34.12,29.64
2020,MDMA,FI,Espoo,18.36,15.02,19.52,39.32,51.55,31.09,19.8,17.79,35.37,27.83
2020,MDMA,FI,Helsinki,22.93,21.28,23.86,58.51,78.66,47.11,28.57,24.26,52.03,40.13
2020,MDMA,FI,Hämeenlinna,5.78,4.37,6.25,12.87,15.02,11.89,13.11,7.75,11.51,9.9
2020,MDMA,FI,Joensuu,5,3.63,10.24,22.81,22.66,10.67,6.2,4.94,16.6,11.6
2020,MDMA,FI,Jyväskylä,5.31,6.76,8.47,19.75,12.49,13.61,08.09,6.72,13.58,10.64
2020,MDMA,FI,Kajaani,5.66,2.22,2.5,13.08,4.72,7.24,5.98,4.62,6.88,5.91
2020,MDMA,FI,Kemi,2.72,1.44,10.4,23.08,15.89,8.99,9.86,4.67,14.59,10.34
2020,MDMA,FI,Kokkola,12.76,11.84,9.69,23.7,30.59,27.27,27.1,17.23,22.81,20.42
2020,MDMA,FI,Kotka,14.69,09.09,11.65,15.1,32.89,27.36,23.76,15.85,21.75,19.22
2020,MDMA,FI,Kouvola,43.95,20.62,16.74,25.01,25.39,25.69,21.23,28.6,23.21,25.52
2020,MDMA,FI,Kuopio,10.92,8.68,10.23,25.87,31.84,18.74,16.01,11.87,21.67,17.47
2020,MDMA,FI,Lahti,24.4,24,23.83,65.63,61.58,47.76,24.37,24.26,49.7,38.8
2020,MDMA,FI,Lappeenranta,18.23,16.47,14.45,27.19,14.41,9.78,4.92,13.21,16.46,15.07
2020,MDMA,FI,Mariehamn,0.69,0.67,0.62,0.45,0.84,1.12,1.41,0.92,0.76,0.83
2020,MDMA,FI,Mikkeli,21.96,21.26,27.22,65.99,58.66,31.95,25.71,22.98,45.95,36.11
2020,MDMA,FI,Oulu,18.03,12.72,12.35,26.99,31.43,22.51,12.99,14.58,23.32,19.57
2020,MDMA,FI,Pietarsaari,1.76,2.75,02.04,4.9,3.8,2.11,3.24,2.58,3.21,2.94
2020,MDMA,FI,Pori,14.63,16.29,18.64,28.23,19.53,13.65,11.11,14.01,20.01,17.44
2020,MDMA,FI,Rauma,06.08,4.49,3.73,13.64,12.37,10.35,6.47,5.68,10.02,8.16
2020,MDMA,FI,Rovaniemi,3.52,9.73,32.77,23.32,34.43,27.74,22.4,11.88,29.57,21.99
2020,MDMA,FI,Salo,7.16,12.43,12.73,22.6,13.75,9.56,8.55,9.38,14.66,12.4
2020,MDMA,FI,Savonlinna,6.82,4.79,3.11,5.93,13.35,9.23,11.8,7.8,7.9,7.86
2020,MDMA,FI,Seinäjoki,15.32,14.02,12.43,19.38,22.42,21.76,15.93,15.15,19,17.35
2020,MDMA,FI,Tampere,14.94,16.08,22.95,58.53,49.7,34.18,24.43,18.48,41.34,31.54
2020,MDMA,FI,Turku,18.53,16.82,33.3,73.59,63.74,29.36,18.83,18.06,50,36.31
2020,MDMA,FI,Vaasa,09.07,9.73,8.88,42.55,46.59,33.62,21.5,13.43,32.91,24.56
2020,MDMA,FI,Vihti,15.67,18.14,16.53,33.12,42.82,24.11,12.52,15.44,29.14,23.27
2020,MDMA,FR,Paris Seine Centre,18.05,32.26,33.61,29.92,58.49,32.84,20.84,23.72,38.71,32.29
2020,MDMA,HR,Zagreb,26.71,25.48,25.01,45.03,70.46,48.72,48.21,33.47,47.31,41.38
2020,MDMA,IS,Reykjavik Klettagarðar,20.36,40.38,34.92,52,61.97,64.41,34.94,31.89,53.32,44.14
2020,MDMA,IT,Bozen,01.07,01.03,1.49,02.09,3.71,3.38,1.44,1.18,2.67,02.03
2020,MDMA,IT,Milan,01.03,,02.03,3.22,3.37,,2.68,1.85,2.88,2.47
2020,MDMA,LT,Kaunas,16.44,15.73,16.35,20.53,30.95,25.97,18.91,17.03,23.45,20.7
2020,MDMA,LT,Klaipeda,15.09,11.18,10.49,13.57,13.99,17,19.66,15.31,13.76,14.42
2020,MDMA,LT,Vilnius,26.54,23.35,23.64,55.34,41.85,28.5,23.57,24.49,37.33,31.83
2020,MDMA,LV,Riga,24.02,33.77,40.93,49.76,66.4,59.88,26.11,27.97,54.24,42.98
2020,MDMA,NL,Amsterdam,101.59,126.87,157.79,99.32,162.62,177.26,139.82,122.76,149.24,137.89
2020,MDMA,NL,Eindhoven,69.95,63.11,138.12,96.54,133.71,110.61,96.4,76.49,119.75,101.21
2020,MDMA,NL,Utrecht,147.69,72.16,88.23,185.82,212.38,123.37,83.82,101.22,152.45,130.5
2020,MDMA,PL,Krakow P,25.77,26.76,27.68,31.87,34.36,42.89,25.69,26.07,34.2,30.72
2020,MDMA,PT,Almada,31.58,5.39,5.47,11.94,13.56,41.67,11.08,16.02,18.16,17.24
2020,MDMA,PT,Lisbon,20.3,20.79,22.49,38.65,90.15,73.32,47.1,29.4,56.15,44.68
2020,MDMA,PT,Porto,16.57,11.82,17.23,28.44,40.36,19.79,15.1,14.5,26.46,21.33
2020,MDMA,RS,Novi Sad,7.84,13.32,29.5,44.29,22.41,11.79,8.14,9.77,27,19.61
2020,MDMA,SE,Gävle,19.81,17.57,18.82,40.92,65.37,34.57,27.41,21.6,39.92,32.07
2020,MDMA,SE,Sandviken,4.94,8.67,23,34.66,23.84,20.34,13.17,8.93,25.46,18.37
2020,MDMA,SE,Stockholm (2),21.66,20.66,19.75,37.33,65.29,37.77,77.16,39.83,40.03,39.95
2020,MDMA,SE,Söderhamn,16.32,10.43,8.45,9.14,19.92,19.44,19.44,15.39,14.24,14.73
2020,MDMA,SE,Uppsala,14.38,14.69,11.02,28.52,38.45,20.13,15.35,14.81,24.53,20.36
2020,MDMA,SI,Domžale-Kamnik,9.25,05.12,8.56,7.27,7.47,6.38,6.63,7,7.42,7.24
2020,MDMA,SI,Koper,3.12,2.46,4.39,5.55,,3.22,04.01,3.2,4.39,3.79
2020,MDMA,SI,Ljubljana,11.14,10.54,11.19,17.56,23.89,13.24,630.12,217.27,16.47,102.52
2020,MDMA,SI,Maribor,9.34,9.33,8.53,8.85,7.9,8.64,8.54,09.07,8.48,8.73
2020,MDMA,SI,Novo mesto,02.08,1.82,2.18,3.9,3.39,2.82,2.9,2.26,03.07,2.72
2020,MDMA,SI,Velenje,8.99,2.46,2.16,3.44,8.44,9.13,8.38,6.61,5.79,6.14
2020,MDMA,TR,Adana,29.83,26.54,25.11,46.79,31.65,28.62,27.99,28.12,33.04,30.93
2020,MDMA,TR,Istanbul (II-VII),19.9,21.67,16.36,24.68,34.6,33.41,33.73,25.1,27.26,26.33
2020,cocaine,AT,Graz,98.22,107.09,138.97,277.65,141.82,113.55,90.27,98.53,168,138.22
2020,cocaine,AT,Hall-Wattens,198.51,191.85,188.4,252.67,258.04,184.96,197.85,196.07,221.02,210.32
2020,cocaine,AT,Innsbruck,272.4,285.7,352.42,403.34,392.42,266.43,271.96,276.69,353.65,320.67
2020,cocaine,AT,Kapfenberg,148.49,157.88,118.73,204.25,190.41,102.76,102.67,136.35,154.04,146.46
2020,cocaine,AT,Kufstein,364.86,369.03,440.21,449.37,499.04,357.81,347.98,360.62,436.61,404.04
2020,cocaine,AT,Purgstall,30.39,19.28,21.52,17.96,26.36,22.62,32.59,27.42,22.11,24.39
2020,cocaine,AT,Region Millstättersee,83.16,60.52,74.26,101.62,92.53,53.24,64.7,69.46,80.41,75.72
2020,cocaine,AT,Strass im Zillertal,94.1,97.21,119.48,171.26,171.9,100.89,99.95,97.09,140.88,122.11
2020,cocaine,AT,Wasserverband Hofsteig,100.95,163.51,171.02,162.2,285.03,306.16,187.81,150.76,231.1,196.67
2020,cocaine,BE,Antwerp Zuid,1049.69,949.03,1126.59,1201.26,2090.15,789.02,1018.39,1005.7,1301.75,1174.88
2020,cocaine,BE,Boom,456.63,463.37,382.86,365.78,363.02,353,535.6,485.2,366.17,417.18
2020,cocaine,BE,Brussels,445.45,525.75,492.9,534.19,509.93,432.1,379.07,450.09,492.28,474.2
2020,cocaine,CH,Berne,512.87,520.74,553.28,664.97,619.6,522.41,576.42,536.68,590.06,567.18
2020,cocaine,CH,Geneva,530.6,540.8,530.63,569.24,512.58,409.09,417.55,496.31,505.38,501.5
2020,cocaine,CH,St. Gallen Hofen,624.28,619.53,744.62,959.27,,571.83,631.42,625.08,758.57,691.83
2020,cocaine,CH,Zurich,731.69,659.17,810.15,1237.33,1074.64,782.13,825.43,738.76,976.06,874.36
2020,cocaine,CY,Limassol,42.91,46.65,47.98,41.17,37.57,27.74,63.27,50.95,38.61,43.9
2020,cocaine,CZ,Karlovy Vary,55.04,64.31,68.19,104.35,70.34,46.25,36.07,51.8,72.28,63.51
2020,cocaine,CZ,Ostrava,37.3,43.37,41.66,74.31,46.2,33.92,41.06,40.58,49.02,45.4
2020,cocaine,CZ,Prague (2),228.38,289.9,237.2,397.94,296.11,215.28,210.73,243.01,286.63,267.94
2020,cocaine,DE,Chemnitz,20.99,18.99,22.2,33.38,39.45,37.58,18.77,19.58,33.15,27.34
2020,cocaine,DE,Dortmund,302.36,252.51,242.48,247.62,369.85,351.73,368.69,307.85,302.92,305.04
2020,cocaine,DE,Dresden,36.01,29.29,54.13,48.68,57.01,34.61,35.28,33.53,48.61,42.14
2020,cocaine,DE,Dülmen,89.73,114,139.57,178.04,175.72,132.8,113.7,105.81,156.53,134.79
2020,cocaine,DE,Erfurt,54.33,56.05,,78.39,107.15,74.09,56.14,55.51,86.54,71.02
2020,cocaine,DE,Hamburg N,409.06,410.89,,,481.83,,363.04,394.33,481.83,471.34
2020,cocaine,DE,Magdeburg,158.58,166.37,155.88,208.78,179.87,223.04,173.02,165.99,191.89,180.79
2020,cocaine,DE,Munich G,246.4,,,222.14,157.03,145.93,185.13,215.77,175.03,191.33
2020,cocaine,DE,Nuremberg,28.01,34.54,37.72,48.99,51.38,36.17,30.89,31.15,43.56,38.24
2020,cocaine,DE,Saarbrücken (2),156.54,150.6,183.02,203.65,210.11,132.84,135.79,147.64,182.4,167.51
2020,cocaine,ES,Castellon,445.46,487.24,417.29,397.07,498.16,432.24,387.86,440.19,436.19,437.9
2020,cocaine,ES,Santiago,575.31,481.6,535.38,961.35,621.09,528.59,572.12,543.01,661.6,610.78
2020,cocaine,FI,Espoo,33.12,36.87,38.98,63.06,73.21,46.53,39.53,36.5,55.44,47.33
2020,cocaine,FI,Helsinki,51.52,62.03,71.59,117.43,126.22,76.97,68.09,60.55,98.05,81.98
2020,cocaine,FI,Hämeenlinna,4.75,4.33,8.19,22.09,25.29,16.83,6.4,5.16,18.1,12.55
2020,cocaine,FI,Joensuu,1.7,1.62,1.94,2.58,2.21,0.78,1.35,1.56,1.88,1.74
2020,cocaine,FI,Jyväskylä,2.9,03.08,2.4,4.54,2.55,2.6,03.04,03.01,03.02,03.01
2020,cocaine,FI,Kajaani,01.01,1.72,0.49,0.64,0.75,0.53,1.34,1.36,0.6,0.93
2020,cocaine,FI,Kemi,0.19,03.04,2.55,04.06,02.09,0.35,0.7,1.31,2.27,1.86
2020,cocaine,FI,Kokkola,0.59,0.63,0.85,0.86,0.6,0.41,1.32,0.85,0.68,0.75
2020,cocaine,FI,Kotka,17.48,11.87,9.27,21.56,30.22,27.31,11.26,13.54,22.09,18.43
2020,cocaine,FI,Kouvola,9.31,6.47,7.87,8.85,7.59,5.96,6.83,7.54,7.57,7.55
2020,cocaine,FI,Kuopio,1.22,0.61,1.64,11.87,16.4,5.74,3.75,1.86,8.91,5.89
2020,cocaine,FI,Lahti,20.1,36.7,28.35,44.67,55.8,35.72,41.05,32.62,41.14,37.49
2020,cocaine,FI,Lappeenranta,2.29,1.61,01.07,1.54,0.58,1.85,1.31,1.73,1.26,1.47
2020,cocaine,FI,Mariehamn,22.69,32.77,31.6,67.27,76.07,31.89,28.4,27.95,51.71,41.53
2020,cocaine,FI,Mikkeli,2.8,3.17,3.19,03.07,4.81,1.91,1.88,2.62,3.25,2.98
2020,cocaine,FI,Oulu,2.87,2.27,3.38,5.25,5.29,3.49,3.49,2.88,4.35,3.72
2020,cocaine,FI,Pietarsaari,0.14,0.15,0.46,0.13,0.29,0.18,0.16,0.15,0.26,0.22
2020,cocaine,FI,Pori,3.38,2.56,2.99,5.61,4.35,4.22,3.11,03.02,4.29,3.74
2020,cocaine,FI,Rauma,0.9,01.07,0.24,0.86,1.82,1.26,1.31,01.09,01.04,01.06
2020,cocaine,FI,Rovaniemi,2.38,4.87,4.87,4.52,3.64,1.88,0.51,2.59,3.73,3.24
2020,cocaine,FI,Salo,1.13,2.27,2.81,2.55,0.98,0.91,2.73,02.04,1.81,1.91
2020,cocaine,FI,Savonlinna,1.9,0.58,0.93,1.99,5.27,2.64,02.02,1.5,2.71,2.19
2020,cocaine,FI,Seinäjoki,4.87,4.18,6.6,10.11,8.5,04.06,02.03,3.69,7.32,5.76
2020,cocaine,FI,Tampere,12.65,12.17,14.55,26.44,23.01,23.41,15.82,13.55,21.85,18.29
2020,cocaine,FI,Turku,8.9,12.65,15.61,26.24,30.12,17.46,11.69,11.08,22.36,17.52
2020,cocaine,FI,Vaasa,2.89,1.17,0.97,2.18,2.72,1.69,1.11,1.73,1.89,1.82
2020,cocaine,FI,Vihti,9.53,11.01,7.88,24.68,41.46,11.91,11.62,10.72,21.48,16.87
2020,cocaine,FR,Paris Seine Centre,410.4,475.08,410.75,387.83,447.58,377.26,365.15,416.87,405.85,410.58
2020,cocaine,HR,Zagreb,404.92,486.96,544.26,637.92,625.2,470.37,402.07,431.32,569.44,510.24
2020,cocaine,IS,Reykjavik Klettagarðar,201.58,290.26,310.08,364.19,374.78,239.08,202.77,231.54,322.03,283.25
2020,cocaine,IT,Bozen,282.33,310.22,332.48,387.81,403,322.93,292.89,295.15,361.56,333.1
2020,cocaine,IT,Milan,342.15,,346.31,539.14,425.75,,353.85,348,437.07,401.44
2020,cocaine,LT,Kaunas,55.65,57.53,57.73,72.79,86.14,66.67,60.92,58.04,70.83,65.35
2020,cocaine,LT,Klaipeda,60.38,68.02,61.98,74.1,114.11,153.26,97.5,75.3,100.86,89.91
2020,cocaine,LT,Vilnius,47.03,63.33,55.53,143.52,92.08,50.58,44.89,51.75,85.43,70.99
2020,cocaine,LV,Riga,45.4,80.48,76.92,94.2,109.1,98.93,45.4,57.09,94.79,78.63
2020,cocaine,NL,Amsterdam,706.35,715.85,855.76,712.68,864.88,821.5,703.48,708.56,813.7,768.64
2020,cocaine,NL,Eindhoven,436.08,448.96,545.83,611.89,686.56,480.16,451.16,445.4,581.11,522.95
2020,cocaine,NL,Utrecht,397.49,417.12,533.71,632.15,581.02,438.3,455.64,423.42,546.29,493.63
2020,cocaine,PL,Krakow P,42.78,54.38,59.5,62.86,55.09,64.33,38.77,45.31,60.45,53.96
2020,cocaine,PT,Almada,322.29,282.04,189.01,162.5,190.66,300.6,184.91,263.08,210.69,233.14
2020,cocaine,PT,Lisbon,343.95,365.92,368.38,447.41,341.29,372.54,321.14,343.67,382.4,365.8
2020,cocaine,PT,Porto,341.01,356.55,321.27,336.83,340.68,290.41,322.16,339.91,322.3,329.85
2020,cocaine,RS,Novi Sad,146.73,121.31,135.54,126.25,83.9,132.33,135.62,134.55,119.5,125.95
2020,cocaine,SE,Gävle,72.46,63.13,84.16,164.78,172.24,96.09,71.99,69.19,129.32,103.55
2020,cocaine,SE,Sandviken,33.29,52.34,84.23,139.17,114.51,84.71,46.24,43.95,105.66,79.21
2020,cocaine,SE,Stockholm (2),213.87,274.25,298.98,407.29,536.19,324.63,208.13,232.08,391.77,323.34
2020,cocaine,SE,Söderhamn,19.42,18.99,55.36,67.28,104.82,100.77,48.89,29.1,82.06,59.36
2020,cocaine,SE,Uppsala,72.75,74.28,95.61,124.93,153.94,72.85,68.86,71.96,111.83,94.74
2020,cocaine,SI,Domžale-Kamnik,148.8,159.51,155.53,175.91,199.27,138.58,152.07,153.46,167.32,161.38
2020,cocaine,SI,Koper,306.04,305.32,344.2,363.01,,265.97,341.43,317.6,324.39,320.99
2020,cocaine,SI,Ljubljana,287.91,302.94,301.75,401.16,392.99,329.27,336.3,309.05,356.29,336.05
2020,cocaine,SI,Maribor,114.96,128.11,148.12,175.68,165.55,115.9,129.46,124.18,151.31,139.68
2020,cocaine,SI,Novo mesto,85.13,99.88,103.75,143.97,146.71,91.86,80.81,88.61,121.57,107.44
2020,cocaine,SI,Velenje,124.17,112.96,167.66,161.06,182.05,141.43,147.62,128.25,163.05,148.13
2020,cocaine,TR,Adana,05.09,4.89,5.57,3.16,5.28,4.92,5.3,05.09,4.73,4.89
2020,cocaine,TR,Istanbul (II-VII),45.23,58.05,43.9,55.79,63.5,59.83,54.79,52.69,55.75,54.44
2021,methamphetamine,AT,Graz,12.44,11.24,14.99,9.33,18.66,9.33,15.66,13.58,12.44,13.09
2021,methamphetamine,AT,Hall-Wattens,4.84,1.54,1.91,4.95,4.63,4.64,5.18,3.37,4.74,3.96
2021,methamphetamine,AT,Innsbruck,2.97,4.35,4.87,4.87,4.54,6.63,12.35,6.14,5.35,5.8
2021,methamphetamine,AT,Kapfenberg,0.92,01.06,1,1.16,4.18,2.22,0.91,0.97,2.52,1.64
2021,methamphetamine,AT,Kufstein,1.14,0.9,01.07,0.71,2.98,0.92,1.14,01.06,1.54,1.27
2021,methamphetamine,AT,Purgstall,1.8,1.25,1.38,1.57,5.2,3.83,3.58,2,3.53,2.66
2021,methamphetamine,AT,Region Millstättersee,0,0,0,0,0,0,0,0,0,0
2021,methamphetamine,AT,Strass im Zillertal,2.94,4.67,5.3,05.09,4.51,7.37,9.62,5.63,5.66,5.64
2021,methamphetamine,AT,Wasserverband Hofsteig,0,0,0,0,0,0,0,0,0,0
2021,methamphetamine,BE,Antwerp Zuid,268.72,66.69,48.24,76.73,87.77,48.92,50.31,108.49,71.14,92.49
2021,methamphetamine,BE,Brussels,13.5,15.63,17.01,20.11,20.13,17.46,19.21,16.34,19.23,17.58
2021,methamphetamine,CH,Basel,52.92,51.14,77.14,57.66,57.37,32.77,46.22,56.86,49.27,53.6
2021,methamphetamine,CH,Berne,52.26,39.15,33.5,37.04,49.79,36.33,48.3,43.3,41.05,42.34
2021,methamphetamine,CH,Geneva,16.25,14.84,17.62,,,,,16.24,,16.24
2021,methamphetamine,CH,St. Gallen Hofen,18.58,24.51,33.04,24.01,24.5,14.61,23.2,24.83,21.04,23.2
2021,methamphetamine,CH,Zurich,75.22,70.71,77.04,74.59,83.66,75.32,61.63,71.15,77.86,74.02
2021,methamphetamine,CY,Agia Napa,4.83,02.11,05.02,02.05,2.27,3.77,2.95,3.73,2.69,3.28
2021,methamphetamine,CY,Larnaca,4.21,5.49,05.04,5.42,5.97,3.68,9.65,06.09,05.02,5.64
2021,methamphetamine,CY,Limassol,6.32,13.22,05.08,6.71,4.37,14.92,14.09,9.68,8.67,9.24
2021,methamphetamine,CY,Nicosia (2),05.02,6.76,12.5,10.64,19.3,14.94,3.92,07.05,14.96,10.44
2021,methamphetamine,CY,Paphos,15.5,6.53,17.25,13.57,16.23,8.9,19.76,14.76,12.9,13.96
2021,methamphetamine,CZ,Brno,890.85,477.42,471.8,455.51,505.8,499.97,518.85,589.73,487.09,545.74
2021,methamphetamine,CZ,České Budějovice,483.87,548.44,440.34,483.66,504.59,535.77,554.63,506.82,508.01,507.33
2021,methamphetamine,CZ,Karlovy Vary,325.09,322.91,312.83,340.71,393.46,349.08,329.73,322.64,361.09,339.12
2021,methamphetamine,CZ,Ostrava,730.56,672.34,750.48,717.19,774.07,372.27,772.03,731.36,621.18,684.14
2021,methamphetamine,CZ,Prague (2),308.01,325.92,301.66,315.27,343.6,354.27,352.65,322.06,337.71,328.77
2021,methamphetamine,DE,Chemnitz,115.45,,8.96,5.79,116.62,104.14,111.23,78.55,85.79,82.69
2021,methamphetamine,DE,Dortmund,2.13,,1.82,1.13,2.33,1.15,1.94,1.96,1.73,1.83
2021,methamphetamine,DE,Dresden,149.15,112.25,112.18,135.94,114.24,109.99,111.2,121.19,120.06,120.71
2021,methamphetamine,DE,Dülmen,01.05,0.94,1,1.65,1.57,2.56,1.42,1.1,1.93,1.46
2021,methamphetamine,DE,Erfurt,99.4,,120.17,110.36,111.28,117.69,118.19,112.59,112.65,112.63
2021,methamphetamine,DE,Magdeburg,41.57,50.95,54.04,47.56,53.37,43.02,50.18,49.18,47.98,48.67
2021,methamphetamine,DE,Munich G,4.82,,4.46,5.4,4.17,5.98,5.61,4.96,4.93,4.94
2021,methamphetamine,DE,Nuremberg,53.75,,63.65,55.32,62.6,51.04,54.29,57.23,57.89,57.61
2021,methamphetamine,DE,Saarbrücken (2),1.41,,0.95,0.93,1.22,2.54,1.93,1.43,1.48,1.46
2021,methamphetamine,DK,Copenhagen,40.36,39.63,41.95,46.55,40.44,45.29,46.14,42.02,44.1,42.91
